Latitude,Longitude,Risk_Level,High_Risk_Prob
42.84563758389262,-87.83892617449663,HIGH,0.5884
42.84563758389262,-87.24161073825503,HIGH,0.5884
42.84563758389262,-86.64429530201342,HIGH,0.5884
42.84563758389262,-86.04697986577182,HIGH,0.5884
42.84563758389262,-85.4496644295302,HIGH,0.5884
42.84563758389262,-84.85234899328859,HIGH,0.5884
42.84563758389262,-84.25503355704697,HIGH,0.5884
42.84563758389262,-83.65771812080537,HIGH,0.5884
42.84563758389262,-83.06040268456375,HIGH,0.5884
42.84563758389262,-82.46308724832215,HIGH,0.5884
42.84563758389262,-81.86577181208054,HIGH,0.5884
42.84563758389262,-81.26845637583892,HIGH,0.5897
42.84563758389262,-80.67114093959731,HIGH,0.5877
42.84563758389262,-80.07382550335569,HIGH,0.5877
42.84563758389262,-79.47651006711409,HIGH,0.5905
42.84563758389262,-78.87919463087249,HIGH,0.5905
42.84563758389262,-78.28187919463087,HIGH,0.5905
42.84563758389262,-77.68456375838926,HIGH,0.5905
42.84563758389262,-77.08724832214764,HIGH,0.5905
42.84563758389262,-76.48993288590604,HIGH,0.5905
42.84563758389262,-75.89261744966443,HIGH,0.5905
42.84563758389262,-75.29530201342281,HIGH,0.5905
42.84563758389262,-74.69798657718121,HIGH,0.5905
42.84563758389262,-74.1006711409396,HIGH,0.5905
42.84563758389262,-73.50335570469798,HIGH,0.5905
42.84563758389262,-72.90604026845638,HIGH,0.5864
42.84563758389262,-72.30872483221476,HIGH,0.5864
42.84563758389262,-71.71140939597315,HIGH,0.5864
42.84563758389262,-71.11409395973153,HIGH,0.5864
42.84563758389262,-70.51677852348993,HIGH,0.5864
42.84563758389262,-69.91946308724832,HIGH,0.5877
42.84563758389262,-69.3221476510067,HIGH,0.5877
42.84563758389262,-68.7248322147651,HIGH,0.5877
42.84563758389262,-68.12751677852349,HIGH,0.5877
42.84563758389262,-67.53020134228187,HIGH,0.5877
42.84563758389262,-66.93288590604027,HIGH,0.5877
42.84563758389262,-66.33557046979865,HIGH,0.5877
42.84563758389262,-65.73825503355704,HIGH,0.5877
42.84563758389262,-65.14093959731544,HIGH,0.5877
42.84563758389262,-64.54362416107382,HIGH,0.5877
42.84563758389262,-63.94630872483221,HIGH,0.5942
42.84563758389262,-63.348993288590606,HIGH,0.5942
42.84563758389262,-62.75167785234899,HIGH,0.5942
42.84563758389262,-62.154362416107375,HIGH,0.5942
42.84563758389262,-61.557046979865774,HIGH,0.5942
42.84563758389262,-60.95973154362416,HIGH,0.5942
42.84563758389262,-60.36241610738254,HIGH,0.588
42.84563758389262,-59.76510067114094,HIGH,0.5843
42.84563758389262,-59.16778523489933,HIGH,0.5843
42.84563758389262,-58.57046979865771,HIGH,0.5843
42.84563758389262,-57.97315436241611,HIGH,0.5843
42.84563758389262,-57.375838926174495,HIGH,0.5793
42.84563758389262,-56.77852348993288,HIGH,0.5793
42.84563758389262,-56.181208053691265,HIGH,0.5793
42.84563758389262,-55.58389261744966,HIGH,0.5793
42.84563758389262,-54.98657718120805,HIGH,0.5793
42.84563758389262,-54.38926174496643,HIGH,0.5793
42.84563758389262,-53.79194630872483,HIGH,0.5783
42.84563758389262,-53.194630872483216,HIGH,0.5783
42.84563758389262,-52.5973154362416,HIGH,0.5783
42.84563758389262,-52.0,HIGH,0.5783
43.12751677852349,-141.0,HIGH,0.6598
43.12751677852349,-140.40268456375838,HIGH,0.6598
43.12751677852349,-139.80536912751677,HIGH,0.6598
43.12751677852349,-139.20805369127515,HIGH,0.6598
43.12751677852349,-138.61073825503357,HIGH,0.6631
43.12751677852349,-138.01342281879195,HIGH,0.659
43.12751677852349,-137.41610738255034,HIGH,0.659
43.12751677852349,-136.81879194630872,HIGH,0.659
43.12751677852349,-136.2214765100671,HIGH,0.659
43.12751677852349,-135.6241610738255,HIGH,0.659
43.12751677852349,-135.0268456375839,HIGH,0.6655
43.12751677852349,-134.4295302013423,HIGH,0.6655
43.12751677852349,-133.83221476510067,HIGH,0.6655
43.12751677852349,-133.23489932885906,HIGH,0.6655
43.12751677852349,-132.63758389261744,HIGH,0.6655
43.12751677852349,-132.04026845637583,HIGH,0.6655
43.12751677852349,-131.44295302013424,HIGH,0.6655
43.12751677852349,-130.84563758389262,HIGH,0.6655
43.12751677852349,-130.248322147651,HIGH,0.6655
43.12751677852349,-129.6510067114094,HIGH,0.6655
43.12751677852349,-129.05369127516778,HIGH,0.6655
43.12751677852349,-128.45637583892616,HIGH,0.6655
43.12751677852349,-127.85906040268456,HIGH,0.6655
43.12751677852349,-127.26174496644295,HIGH,0.6655
43.12751677852349,-126.66442953020135,HIGH,0.6655
43.12751677852349,-126.06711409395973,HIGH,0.6655
43.12751677852349,-125.46979865771812,HIGH,0.6432
43.12751677852349,-124.87248322147651,HIGH,0.6752
43.12751677852349,-124.2751677852349,HIGH,0.6737
43.12751677852349,-123.67785234899328,HIGH,0.6737
43.12751677852349,-123.08053691275168,HIGH,0.6737
43.12751677852349,-122.48322147651007,HIGH,0.6737
43.12751677852349,-121.88590604026845,HIGH,0.6737
43.12751677852349,-121.28859060402684,HIGH,0.6737
43.12751677852349,-120.69127516778524,HIGH,0.6737
43.12751677852349,-120.09395973154362,HIGH,0.6737
43.12751677852349,-119.49664429530202,HIGH,0.6737
43.12751677852349,-118.8993288590604,HIGH,0.6737
43.12751677852349,-118.30201342281879,HIGH,0.6766
43.12751677852349,-117.70469798657717,HIGH,0.6609
43.12751677852349,-117.10738255033557,HIGH,0.6584
43.12751677852349,-116.51006711409396,HIGH,0.666
43.12751677852349,-115.91275167785236,HIGH,0.6545
43.12751677852349,-115.31543624161074,HIGH,0.6125
43.12751677852349,-114.71812080536913,HIGH,0.6163
43.12751677852349,-114.12080536912751,HIGH,0.6163
43.12751677852349,-113.52348993288591,HIGH,0.6038
43.12751677852349,-112.9261744966443,HIGH,0.6038
43.12751677852349,-112.32885906040269,HIGH,0.5944
43.12751677852349,-111.73154362416108,HIGH,0.5944
43.12751677852349,-111.13422818791946,HIGH,0.5944
43.12751677852349,-110.53691275167785,HIGH,0.5958
43.12751677852349,-109.93959731543625,HIGH,0.5958
43.12751677852349,-109.34228187919463,HIGH,0.5958
43.12751677852349,-108.74496644295303,HIGH,0.5958
43.12751677852349,-108.14765100671141,HIGH,0.5958
43.12751677852349,-107.5503355704698,HIGH,0.5958
43.12751677852349,-106.95302013422818,HIGH,0.5958
43.12751677852349,-106.35570469798657,HIGH,0.5958
43.12751677852349,-105.75838926174497,HIGH,0.5973
43.12751677852349,-105.16107382550335,HIGH,0.5973
43.12751677852349,-104.56375838926175,HIGH,0.5973
43.12751677852349,-103.96644295302013,HIGH,0.5973
43.12751677852349,-103.36912751677852,HIGH,0.5973
43.12751677852349,-102.7718120805369,HIGH,0.5973
43.12751677852349,-102.1744966442953,HIGH,0.5973
43.12751677852349,-101.57718120805369,HIGH,0.5973
43.12751677852349,-100.97986577181209,HIGH,0.5973
43.12751677852349,-100.38255033557047,HIGH,0.5973
43.12751677852349,-99.78523489932886,HIGH,0.59
43.12751677852349,-99.18791946308724,HIGH,0.59
43.12751677852349,-98.59060402684563,HIGH,0.59
43.12751677852349,-97.99328859060402,HIGH,0.59
43.12751677852349,-97.39597315436242,HIGH,0.5884
43.12751677852349,-96.79865771812081,HIGH,0.5884
43.12751677852349,-96.20134228187919,HIGH,0.5884
43.12751677852349,-95.60402684563758,HIGH,0.5884
43.12751677852349,-95.00671140939596,HIGH,0.5884
43.12751677852349,-94.40939597315436,HIGH,0.5884
43.12751677852349,-93.81208053691276,HIGH,0.5884
43.12751677852349,-93.21476510067114,HIGH,0.5884
43.12751677852349,-92.61744966442953,HIGH,0.5884
43.12751677852349,-92.02013422818791,HIGH,0.5884
43.12751677852349,-91.4228187919463,HIGH,0.5884
43.12751677852349,-90.8255033557047,HIGH,0.5884
43.12751677852349,-90.22818791946308,HIGH,0.5884
43.12751677852349,-89.63087248322148,HIGH,0.5884
43.12751677852349,-89.03355704697987,HIGH,0.5884
43.12751677852349,-88.43624161073825,HIGH,0.5884
43.12751677852349,-87.83892617449663,HIGH,0.5884
43.12751677852349,-87.24161073825503,HIGH,0.5884
43.12751677852349,-86.64429530201342,HIGH,0.5884
43.12751677852349,-86.04697986577182,HIGH,0.5884
43.12751677852349,-85.4496644295302,HIGH,0.5884
43.12751677852349,-84.85234899328859,HIGH,0.5884
43.12751677852349,-84.25503355704697,HIGH,0.5884
43.12751677852349,-83.65771812080537,HIGH,0.5884
43.12751677852349,-83.06040268456375,HIGH,0.5884
43.12751677852349,-82.46308724832215,HIGH,0.5884
43.12751677852349,-81.86577181208054,HIGH,0.5884
43.12751677852349,-81.26845637583892,HIGH,0.5897
43.12751677852349,-80.67114093959731,HIGH,0.5877
43.12751677852349,-80.07382550335569,HIGH,0.5877
43.12751677852349,-79.47651006711409,HIGH,0.5905
43.12751677852349,-78.87919463087249,HIGH,0.5905
43.12751677852349,-78.28187919463087,HIGH,0.5905
43.12751677852349,-77.68456375838926,HIGH,0.5905
43.12751677852349,-77.08724832214764,HIGH,0.5905
43.12751677852349,-76.48993288590604,HIGH,0.5905
43.12751677852349,-75.89261744966443,HIGH,0.5905
43.12751677852349,-75.29530201342281,HIGH,0.5905
43.12751677852349,-74.69798657718121,HIGH,0.5905
43.12751677852349,-74.1006711409396,HIGH,0.5905
43.12751677852349,-73.50335570469798,HIGH,0.5905
43.12751677852349,-72.90604026845638,HIGH,0.5864
43.12751677852349,-72.30872483221476,HIGH,0.5864
43.12751677852349,-71.71140939597315,HIGH,0.5864
43.12751677852349,-71.11409395973153,HIGH,0.5864
43.12751677852349,-70.51677852348993,HIGH,0.5864
43.12751677852349,-69.91946308724832,HIGH,0.5877
43.12751677852349,-69.3221476510067,HIGH,0.5877
43.12751677852349,-68.7248322147651,HIGH,0.5877
43.12751677852349,-68.12751677852349,HIGH,0.5877
43.12751677852349,-67.53020134228187,HIGH,0.5877
43.12751677852349,-66.93288590604027,HIGH,0.5877
43.12751677852349,-66.33557046979865,HIGH,0.5877
43.12751677852349,-65.73825503355704,HIGH,0.5877
43.12751677852349,-65.14093959731544,HIGH,0.5877
43.12751677852349,-64.54362416107382,HIGH,0.5877
43.12751677852349,-63.94630872483221,HIGH,0.5942
43.12751677852349,-63.348993288590606,HIGH,0.5942
43.12751677852349,-62.75167785234899,HIGH,0.5942
43.12751677852349,-62.154362416107375,HIGH,0.5942
43.12751677852349,-61.557046979865774,HIGH,0.5942
43.12751677852349,-60.95973154362416,HIGH,0.5942
43.12751677852349,-60.36241610738254,HIGH,0.588
43.12751677852349,-59.76510067114094,HIGH,0.5843
43.12751677852349,-59.16778523489933,HIGH,0.5843
43.12751677852349,-58.57046979865771,HIGH,0.5843
43.12751677852349,-57.97315436241611,HIGH,0.5843
43.12751677852349,-57.375838926174495,HIGH,0.5793
43.12751677852349,-56.77852348993288,HIGH,0.5793
43.12751677852349,-56.181208053691265,HIGH,0.5793
43.12751677852349,-55.58389261744966,HIGH,0.5793
43.12751677852349,-54.98657718120805,HIGH,0.5793
43.12751677852349,-54.38926174496643,HIGH,0.5793
43.12751677852349,-53.79194630872483,HIGH,0.5783
43.12751677852349,-53.194630872483216,HIGH,0.5783
43.12751677852349,-52.5973154362416,HIGH,0.5783
43.12751677852349,-52.0,HIGH,0.5783
43.40939597315436,-141.0,HIGH,0.6598
43.40939597315436,-140.40268456375838,HIGH,0.6598
43.40939597315436,-139.80536912751677,HIGH,0.6598
43.40939597315436,-139.20805369127515,HIGH,0.6598
43.40939597315436,-138.61073825503357,HIGH,0.6631
43.40939597315436,-138.01342281879195,HIGH,0.659
43.40939597315436,-137.41610738255034,HIGH,0.659
43.40939597315436,-136.81879194630872,HIGH,0.659
43.40939597315436,-136.2214765100671,HIGH,0.659
43.40939597315436,-135.6241610738255,HIGH,0.659
43.40939597315436,-135.0268456375839,HIGH,0.6655
43.40939597315436,-134.4295302013423,HIGH,0.6655
43.40939597315436,-133.83221476510067,HIGH,0.6655
43.40939597315436,-133.23489932885906,HIGH,0.6655
43.40939597315436,-132.63758389261744,HIGH,0.6655
43.40939597315436,-132.04026845637583,HIGH,0.6655
43.40939597315436,-131.44295302013424,HIGH,0.6655
43.40939597315436,-130.84563758389262,HIGH,0.6655
43.40939597315436,-130.248322147651,HIGH,0.6655
43.40939597315436,-129.6510067114094,HIGH,0.6655
43.40939597315436,-129.05369127516778,HIGH,0.6655
43.40939597315436,-128.45637583892616,HIGH,0.6655
43.40939597315436,-127.85906040268456,HIGH,0.6655
43.40939597315436,-127.26174496644295,HIGH,0.6655
43.40939597315436,-126.66442953020135,HIGH,0.6655
43.40939597315436,-126.06711409395973,HIGH,0.6655
43.40939597315436,-125.46979865771812,HIGH,0.6432
43.40939597315436,-124.87248322147651,HIGH,0.6752
43.40939597315436,-124.2751677852349,HIGH,0.6737
43.40939597315436,-123.67785234899328,HIGH,0.6737
43.40939597315436,-123.08053691275168,HIGH,0.6737
43.40939597315436,-122.48322147651007,HIGH,0.6737
43.40939597315436,-121.88590604026845,HIGH,0.6737
43.40939597315436,-121.28859060402684,HIGH,0.6737
43.40939597315436,-120.69127516778524,HIGH,0.6737
43.40939597315436,-120.09395973154362,HIGH,0.6737
43.40939597315436,-119.49664429530202,HIGH,0.6737
43.40939597315436,-118.8993288590604,HIGH,0.6737
43.40939597315436,-118.30201342281879,HIGH,0.6766
43.40939597315436,-117.70469798657717,HIGH,0.6609
43.40939597315436,-117.10738255033557,HIGH,0.6584
43.40939597315436,-116.51006711409396,HIGH,0.666
43.40939597315436,-115.91275167785236,HIGH,0.6545
43.40939597315436,-115.31543624161074,HIGH,0.6125
43.40939597315436,-114.71812080536913,HIGH,0.6163
43.40939597315436,-114.12080536912751,HIGH,0.6163
43.40939597315436,-113.52348993288591,HIGH,0.6038
43.40939597315436,-112.9261744966443,HIGH,0.6038
43.40939597315436,-112.32885906040269,HIGH,0.5944
43.40939597315436,-111.73154362416108,HIGH,0.5944
43.40939597315436,-111.13422818791946,HIGH,0.5944
43.40939597315436,-110.53691275167785,HIGH,0.5958
43.40939597315436,-109.93959731543625,HIGH,0.5958
43.40939597315436,-109.34228187919463,HIGH,0.5958
43.40939597315436,-108.74496644295303,HIGH,0.5958
43.40939597315436,-108.14765100671141,HIGH,0.5958
43.40939597315436,-107.5503355704698,HIGH,0.5958
43.40939597315436,-106.95302013422818,HIGH,0.5958
43.40939597315436,-106.35570469798657,HIGH,0.5958
43.40939597315436,-105.75838926174497,HIGH,0.5973
43.40939597315436,-105.16107382550335,HIGH,0.5973
43.40939597315436,-104.56375838926175,HIGH,0.5973
43.40939597315436,-103.96644295302013,HIGH,0.5973
43.40939597315436,-103.36912751677852,HIGH,0.5973
43.40939597315436,-102.7718120805369,HIGH,0.5973
43.40939597315436,-102.1744966442953,HIGH,0.5973
43.40939597315436,-101.57718120805369,HIGH,0.5973
43.40939597315436,-100.97986577181209,HIGH,0.5973
43.40939597315436,-100.38255033557047,HIGH,0.5973
43.40939597315436,-99.78523489932886,HIGH,0.59
43.40939597315436,-99.18791946308724,HIGH,0.59
43.40939597315436,-98.59060402684563,HIGH,0.59
43.40939597315436,-97.99328859060402,HIGH,0.59
43.40939597315436,-97.39597315436242,HIGH,0.5884
43.40939597315436,-96.79865771812081,HIGH,0.5884
43.40939597315436,-96.20134228187919,HIGH,0.5884
43.40939597315436,-95.60402684563758,HIGH,0.5884
43.40939597315436,-95.00671140939596,HIGH,0.5884
43.40939597315436,-94.40939597315436,HIGH,0.5884
43.40939597315436,-93.81208053691276,HIGH,0.5884
43.40939597315436,-93.21476510067114,HIGH,0.5884
43.40939597315436,-92.61744966442953,HIGH,0.5884
43.40939597315436,-92.02013422818791,HIGH,0.5884
43.40939597315436,-91.4228187919463,HIGH,0.5884
43.40939597315436,-90.8255033557047,HIGH,0.5884
43.40939597315436,-90.22818791946308,HIGH,0.5884
43.40939597315436,-89.63087248322148,HIGH,0.5884
43.40939597315436,-89.03355704697987,HIGH,0.5884
43.40939597315436,-88.43624161073825,HIGH,0.5884
43.40939597315436,-87.83892617449663,HIGH,0.5884
43.40939597315436,-87.24161073825503,HIGH,0.5884
43.40939597315436,-86.64429530201342,HIGH,0.5884
43.40939597315436,-86.04697986577182,HIGH,0.5884
43.40939597315436,-85.4496644295302,HIGH,0.5884
43.40939597315436,-84.85234899328859,HIGH,0.5884
43.40939597315436,-84.25503355704697,HIGH,0.5884
43.40939597315436,-83.65771812080537,HIGH,0.5884
43.40939597315436,-83.06040268456375,HIGH,0.5884
43.40939597315436,-82.46308724832215,HIGH,0.5884
43.40939597315436,-81.86577181208054,HIGH,0.5884
43.40939597315436,-81.26845637583892,HIGH,0.5897
43.40939597315436,-80.67114093959731,HIGH,0.5877
43.40939597315436,-80.07382550335569,HIGH,0.5877
43.40939597315436,-79.47651006711409,HIGH,0.5905
43.40939597315436,-78.87919463087249,HIGH,0.5905
43.40939597315436,-78.28187919463087,HIGH,0.5905
43.40939597315436,-77.68456375838926,HIGH,0.5905
43.40939597315436,-77.08724832214764,HIGH,0.5905
43.40939597315436,-76.48993288590604,HIGH,0.5905
43.40939597315436,-75.89261744966443,HIGH,0.5905
43.40939597315436,-75.29530201342281,HIGH,0.5905
43.40939597315436,-74.69798657718121,HIGH,0.5905
43.40939597315436,-74.1006711409396,HIGH,0.5905
43.40939597315436,-73.50335570469798,HIGH,0.5905
43.40939597315436,-72.90604026845638,HIGH,0.5864
43.40939597315436,-72.30872483221476,HIGH,0.5864
43.40939597315436,-71.71140939597315,HIGH,0.5864
43.40939597315436,-71.11409395973153,HIGH,0.5864
43.40939597315436,-70.51677852348993,HIGH,0.5864
43.40939597315436,-69.91946308724832,HIGH,0.5877
43.40939597315436,-69.3221476510067,HIGH,0.5877
43.40939597315436,-68.7248322147651,HIGH,0.5877
43.40939597315436,-68.12751677852349,HIGH,0.5877
43.40939597315436,-67.53020134228187,HIGH,0.5877
43.40939597315436,-66.93288590604027,HIGH,0.5877
43.40939597315436,-66.33557046979865,HIGH,0.5877
43.40939597315436,-65.73825503355704,HIGH,0.5877
43.40939597315436,-65.14093959731544,HIGH,0.5877
43.40939597315436,-64.54362416107382,HIGH,0.5877
43.40939597315436,-63.94630872483221,HIGH,0.5942
43.40939597315436,-63.348993288590606,HIGH,0.5942
43.40939597315436,-62.75167785234899,HIGH,0.5942
43.40939597315436,-62.154362416107375,HIGH,0.5942
43.40939597315436,-61.557046979865774,HIGH,0.5942
43.40939597315436,-60.95973154362416,HIGH,0.5942
43.40939597315436,-60.36241610738254,HIGH,0.588
43.40939597315436,-59.76510067114094,HIGH,0.5843
43.40939597315436,-59.16778523489933,HIGH,0.5843
43.40939597315436,-58.57046979865771,HIGH,0.5843
43.40939597315436,-57.97315436241611,HIGH,0.5843
43.40939597315436,-57.375838926174495,HIGH,0.5793
43.40939597315436,-56.77852348993288,HIGH,0.5793
43.40939597315436,-56.181208053691265,HIGH,0.5793
43.40939597315436,-55.58389261744966,HIGH,0.5793
43.40939597315436,-54.98657718120805,HIGH,0.5793
43.40939597315436,-54.38926174496643,HIGH,0.5793
43.40939597315436,-53.79194630872483,HIGH,0.5783
43.40939597315436,-53.194630872483216,HIGH,0.5783
43.40939597315436,-52.5973154362416,HIGH,0.5783
43.40939597315436,-52.0,HIGH,0.5783
43.691275167785236,-141.0,HIGH,0.6598
43.691275167785236,-140.40268456375838,HIGH,0.6598
43.691275167785236,-139.80536912751677,HIGH,0.6598
43.691275167785236,-139.20805369127515,HIGH,0.6598
43.691275167785236,-138.61073825503357,HIGH,0.6631
43.691275167785236,-138.01342281879195,HIGH,0.659
43.691275167785236,-137.41610738255034,HIGH,0.659
43.691275167785236,-136.81879194630872,HIGH,0.659
43.691275167785236,-136.2214765100671,HIGH,0.659
43.691275167785236,-135.6241610738255,HIGH,0.659
43.691275167785236,-135.0268456375839,HIGH,0.6655
43.691275167785236,-134.4295302013423,HIGH,0.6655
43.691275167785236,-133.83221476510067,HIGH,0.6655
43.691275167785236,-133.23489932885906,HIGH,0.6655
43.691275167785236,-132.63758389261744,HIGH,0.6655
43.691275167785236,-132.04026845637583,HIGH,0.6655
43.691275167785236,-131.44295302013424,HIGH,0.6655
43.691275167785236,-130.84563758389262,HIGH,0.6655
43.691275167785236,-130.248322147651,HIGH,0.6655
43.691275167785236,-129.6510067114094,HIGH,0.6655
43.691275167785236,-129.05369127516778,HIGH,0.6655
43.691275167785236,-128.45637583892616,HIGH,0.6655
43.691275167785236,-127.85906040268456,HIGH,0.6655
43.691275167785236,-127.26174496644295,HIGH,0.6655
43.691275167785236,-126.66442953020135,HIGH,0.6655
43.691275167785236,-126.06711409395973,HIGH,0.6655
43.691275167785236,-125.46979865771812,HIGH,0.6432
43.691275167785236,-124.87248322147651,HIGH,0.6752
43.691275167785236,-124.2751677852349,HIGH,0.6737
43.691275167785236,-123.67785234899328,HIGH,0.6737
43.691275167785236,-123.08053691275168,HIGH,0.6737
43.691275167785236,-122.48322147651007,HIGH,0.6737
43.691275167785236,-121.88590604026845,HIGH,0.6737
43.691275167785236,-121.28859060402684,HIGH,0.6737
43.691275167785236,-120.69127516778524,HIGH,0.6737
43.691275167785236,-120.09395973154362,HIGH,0.6737
43.691275167785236,-119.49664429530202,HIGH,0.6737
43.691275167785236,-118.8993288590604,HIGH,0.6737
43.691275167785236,-118.30201342281879,HIGH,0.6766
43.691275167785236,-117.70469798657717,HIGH,0.6609
43.691275167785236,-117.10738255033557,HIGH,0.6584
43.691275167785236,-116.51006711409396,HIGH,0.666
43.691275167785236,-115.91275167785236,HIGH,0.6545
43.691275167785236,-115.31543624161074,HIGH,0.6125
43.691275167785236,-114.71812080536913,HIGH,0.6163
43.691275167785236,-114.12080536912751,HIGH,0.6163
43.691275167785236,-113.52348993288591,HIGH,0.6038
43.691275167785236,-112.9261744966443,HIGH,0.6038
43.691275167785236,-112.32885906040269,HIGH,0.5944
43.691275167785236,-111.73154362416108,HIGH,0.5944
43.691275167785236,-111.13422818791946,HIGH,0.5944
